trace_id,condition,issued_offset_ms,target_offset_ms,horizon_ms,predicted_rps,mutation_id,pair_manifest_id
sustained-peak-v1,persistent_positive_bias,0,6000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,1000,7000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,2000,8000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,3000,9000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,4000,10000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,5000,11000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,6000,12000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,7000,13000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,8000,14000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,9000,15000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,10000,16000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,11000,17000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,12000,18000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,13000,19000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,14000,20000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,15000,21000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,16000,22000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,17000,23000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,18000,24000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,19000,25000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,20000,26000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,21000,27000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,22000,28000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,23000,29000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,24000,30000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,25000,31000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,26000,32000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,27000,33000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,28000,34000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,29000,35000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,30000,36000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
sustained-peak-v1,persistent_positive_bias,31000,37000,6000,27.000000,sustained-peak-v1__direction_bias__positive__bias_rps-2-magnitude_rps-2,step12-candidate-grid-v1.0.0
