trace_id,condition,issued_offset_ms,target_offset_ms,horizon_ms,predicted_rps,mutation_id,pair_manifest_id
periodic-triangle-v1,sharpened,0,6000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,1000,7000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,2000,8000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,3000,9000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,4000,10000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,5000,11000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,6000,12000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,7000,13000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,8000,14000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,9000,15000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,10000,16000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,11000,17000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,12000,18000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,13000,19000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,14000,20000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,15000,21000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,16000,22000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,17000,23000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,18000,24000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,19000,25000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,20000,26000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,21000,27000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,22000,28000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,23000,29000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,24000,30000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,25000,31000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
periodic-triangle-v1,sharpened,26000,32000,6000,25.000000,periodic-triangle-v1__shape__sharpened__radius_s-8,step12-candidate-grid-v1.0.0
