trace_id,condition,issued_offset_ms,target_offset_ms,horizon_ms,predicted_rps,mutation_id,pair_manifest_id
gradual-ramp-v1,stable_period_error,0,6000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,1000,7000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,2000,8000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,3000,9000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,4000,10000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,5000,11000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,6000,12000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,7000,13000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,8000,14000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,9000,15000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,10000,16000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,11000,17000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,12000,18000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,13000,19000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,14000,20000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,15000,21000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,16000,22000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,17000,23000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,18000,24000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,19000,25000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,20000,26000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,21000,27000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,22000,28000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,23000,29000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,24000,30000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,25000,31000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,26000,32000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,27000,33000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,28000,34000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,29000,35000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,30000,36000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,31000,37000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,32000,38000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,33000,39000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,34000,40000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,35000,41000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,36000,42000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,37000,43000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,38000,44000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,39000,45000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,40000,46000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,41000,47000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,42000,48000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,43000,49000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,44000,50000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,45000,51000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,46000,52000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,47000,53000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
gradual-ramp-v1,stable_period_error,48000,54000,6000,25.000000,gradual-ramp-v1__location__stable__duration_s-60-magnitude_rps-10-start_s-420,step12-candidate-grid-v1.0.0
