trace_id,condition,issued_offset_ms,target_offset_ms,horizon_ms,predicted_rps,mutation_id,pair_manifest_id
narrow-spike-v1,false_peak,0,6000,6000,25.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,1000,7000,6000,25.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,2000,8000,6000,25.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,3000,9000,6000,25.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,4000,10000,6000,25.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,5000,11000,6000,25.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,6000,12000,6000,25.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,7000,13000,6000,25.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,8000,14000,6000,25.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,9000,15000,6000,25.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,10000,16000,6000,25.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,11000,17000,6000,25.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,12000,18000,6000,25.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,13000,19000,6000,25.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,14000,20000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,15000,21000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,16000,22000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,17000,23000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,18000,24000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,19000,25000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,20000,26000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,21000,27000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,22000,28000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,23000,29000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,24000,30000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,25000,31000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,26000,32000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,27000,33000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,28000,34000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,29000,35000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,30000,36000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,31000,37000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
narrow-spike-v1,false_peak,32000,38000,6000,55.000000,narrow-spike-v1__event_presence__false__duration_s-30-magnitude_rps-30-peak_rps-55,step12-candidate-grid-v1.0.0
