trace_id,condition,issued_offset_ms,target_offset_ms,horizon_ms,predicted_rps,mutation_id,pair_manifest_id
periodic-triangle-v1,smoothed,0,6000,6000,25.000000,periodic-triangle-v1__shape__smoothed__radius_s-3,step12-candidate-grid-v1.0.0
periodic-triangle-v1,smoothed,1000,7000,6000,25.000000,periodic-triangle-v1__shape__smoothed__radius_s-3,step12-candidate-grid-v1.0.0
periodic-triangle-v1,smoothed,2000,8000,6000,25.000000,periodic-triangle-v1__shape__smoothed__radius_s-3,step12-candidate-grid-v1.0.0
periodic-triangle-v1,smoothed,3000,9000,6000,25.000000,periodic-triangle-v1__shape__smoothed__radius_s-3,step12-candidate-grid-v1.0.0
periodic-triangle-v1,smoothed,4000,10000,6000,25.000000,periodic-triangle-v1__shape__smoothed__radius_s-3,step12-candidate-grid-v1.0.0
periodic-triangle-v1,smoothed,5000,11000,6000,25.000000,periodic-triangle-v1__shape__smoothed__radius_s-3,step12-candidate-grid-v1.0.0
periodic-triangle-v1,smoothed,6000,12000,6000,25.000000,periodic-triangle-v1__shape__smoothed__radius_s-3,step12-candidate-grid-v1.0.0
periodic-triangle-v1,smoothed,7000,13000,6000,25.000000,periodic-triangle-v1__shape__smoothed__radius_s-3,step12-candidate-grid-v1.0.0
periodic-triangle-v1,smoothed,8000,14000,6000,25.000000,periodic-triangle-v1__shape__smoothed__radius_s-3,step12-candidate-grid-v1.0.0
periodic-triangle-v1,smoothed,9000,15000,6000,25.000000,periodic-triangle-v1__shape__smoothed__radius_s-3,step12-candidate-grid-v1.0.0
periodic-triangle-v1,smoothed,10000,16000,6000,25.000000,periodic-triangle-v1__shape__smoothed__radius_s-3,step12-candidate-grid-v1.0.0
periodic-triangle-v1,smoothed,11000,17000,6000,25.000000,periodic-triangle-v1__shape__smoothed__radius_s-3,step12-candidate-grid-v1.0.0
periodic-triangle-v1,smoothed,12000,18000,6000,25.000000,periodic-triangle-v1__shape__smoothed__radius_s-3,step12-candidate-grid-v1.0.0
periodic-triangle-v1,smoothed,13000,19000,6000,25.000000,periodic-triangle-v1__shape__smoothed__radius_s-3,step12-candidate-grid-v1.0.0
periodic-triangle-v1,smoothed,14000,20000,6000,25.000000,periodic-triangle-v1__shape__smoothed__radius_s-3,step12-candidate-grid-v1.0.0
